3.22 0.139899 0.139894
3.23 0.13945 0.139445
3.24 0.139003 0.138998
3.25 0.138559 0.138553
3.26 0.138117 0.138112
3.27 0.137678 0.137673
3.28 0.137241 0.137236
3.29 0.136807 0.136802
3.3 0.136376 0.13637
3.31 0.135946 0.135941
3.32 0.13552 0.135515
3.33 0.135096 0.13509
3.34 0.134674 0.134669
3.35 0.134254 0.134249
3.36 0.133837 0.133832
3.37 0.133423 0.133418
3.38 0.13301 0.133005
3.39 0.1326 0.132595
3.4 0.132193 0.132188
3.41 0.131787 0.131782
3.42 0.131384 0.131379
3.43 0.130983 0.130979
3.44 0.130585 0.13058
3.45 0.130188 0.130184
3.46 0.129794 0.129789
3.47 0.129402 0.129397
3.48 0.129012 0.129008
3.49 0.128625 0.12862
3.5 0.128239 0.128235
3.51 0.127856 0.127851
3.52 0.127475 0.12747
3.53 0.127095 0.127091
3.54 0.126718 0.126714
3.55 0.126343 0.126339
3.56 0.12597 0.125966
3.57 0.125599 0.125595
3.58 0.12523 0.125226
3.59 0.124863 0.124859
3.6 0.124498 0.124494
3.61 0.124135 0.124131
3.62 0.123774 0.12377
3.63 0.123415 0.123411
3.64 0.123058 0.123054
3.65 0.122703 0.122698
3.66 0.122349 0.122345
3.67 0.121998 0.121994
3.68 0.121648 0.121644
3.69 0.121301 0.121296
3.7 0.120955 0.12095
3.71 0.120611 0.120606
3.72 0.120268 0.120264
3.73 0.119928 0.119924
3.74 0.119589 0.119585
3.75 0.119253 0.119248
3.76 0.118917 0.118913
3.77 0.118584 0.11858
3.78 0.118253 0.118248
3.79 0.117923 0.117918
3.8 0.117595 0.11759
3.81 0.117268 0.117264
3.82 0.116943 0.116939
3.83 0.11662 0.116616
3.84 0.116299 0.116295
3.85 0.115979 0.115975
3.86 0.115661 0.115657
3.87 0.115345 0.11534
3.88 0.11503 0.115026
3.89 0.114716 0.114712
3.9 0.114405 0.114401
3.91 0.114095 0.114091
3.92 0.113786 0.113782
3.93 0.113479 0.113475
3.94 0.113174 0.11317
3.95 0.11287 0.112866
3.96 0.112568 0.112564
3.97 0.112267 0.112263
3.98 0.111968 0.111964
3.99 0.11167 0.111666
4 0.111374 0.11137
4.01 0.111079 0.111075
4.02 0.110786 0.110782
4.03 0.110494 0.11049
4.04 0.110204 0.1102
4.05 0.109915 0.109911
4.06 0.109627 0.109624
4.07 0.109341 0.109337
4.08 0.109057 0.109053
4.09 0.108773 0.10877
4.1 0.108491 0.108488
4.11 0.108211 0.108207
4.12 0.107932 0.107928
4.13 0.107654 0.10765
4.14 0.107378 0.107374
4.15 0.107103 0.107099
4.16 0.106829 0.106825
4.17 0.106556 0.106553
4.18 0.106285 0.106282
4.19 0.106016 0.106012
4.2 0.105747 0.105744
4.21 0.10548 0.105476
4.22 0.105214 0.105211
4.23 0.10495 0.104946
4.24 0.104686 0.104683
4.25 0.104424 0.104421
4.26 0.104163 0.10416
4.27 0.103904 0.1039
4.28 0.103645 0.103642
4.29 0.103388 0.103385
4.3 0.103132 0.103129
4.31 0.102878 0.102874
4.32 0.102624 0.102621
4.33 0.102372 0.102369
4.34 0.102121 0.102117
4.35 0.101871 0.101868
4.36 0.101622 0.101619
4.37 0.101375 0.101371
4.38 0.101128 0.101125
4.39 0.100883 0.10088
4.4 0.100639 0.100635
4.41 0.100396 0.100392
4.42 0.100154 0.100151
4.43 0.099913 0.0999098
4.44 0.0996733 0.0996701
4.45 0.0994348 0.0994316
4.46 0.0991973 0.0991941
4.47 0.098961 0.0989578
4.48 0.0987257 0.0987225
4.49 0.0984915 0.0984884
4.5 0.0982584 0.0982552
4.51 0.0980263 0.0980232
4.52 0.0977953 0.0977922
4.53 0.0975654 0.0975623
4.54 0.0973364 0.0973334
4.55 0.0971086 0.0971055
4.56 0.0968817 0.0968787
4.57 0.0966559 0.0966528
4.58 0.0964311 0.0964281
4.59 0.0962073 0.0962043
4.6 0.0959845 0.0959815
4.61 0.0957627 0.0957597
4.62 0.0955419 0.0955389
4.63 0.0953221 0.0953191
4.64 0.0951033 0.0951003
4.65 0.0948854 0.0948825
4.66 0.0946686 0.0946656
4.67 0.0944526 0.0944497
4.68 0.0942377 0.0942347
4.69 0.0940236 0.0940207
4.7 0.0938106 0.0938076
